combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
FAST+SIFT 0.25,0,0.3514086956521739,0.21460213928396704,133793,50515,34479,0.257704065235102,0.6825497377016728,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,299.81739130434784,203.1964388000459,0.5379731259750138,1.0166761503218755,0.49247553014910456,0.9167721405625584,1.861558766757389,4.14342304903844,8.701739812396616,0.16241770352968474,1.1079454711997332,0.04730441801887991,0.00026102845210127906,0.6590228354965102,0.3617044278343393,0.7024469600691837,0.6237595596913293,0.10944211162408836,0.6134723907389144,0.8751496211887063,0.7309508799573748,0.8910437767140451,0.575126833248478
GFTT+SIFT 0.25,0,0.2716730434782609,0.2263036303275599,132106,39053,20274,0.15346766990144278,0.5191406550072978,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,176.29565217391306,190.06602852295228,0.4741271629818582,1.0365984789275298,0.48130725907940675,0.8875763124761431,1.844095005285822,4.155140568937066,8.807234135919863,0.23907467692611226,1.329249288788248,0.049066658592342514,0.00019729703067968826,0.4028228217331146,0.2231155060753356,0.41976068977079334,0.5025781462401384,0.07995826867866063,0.3697146606241901,0.6498713289758498,0.49155393829582505,0.6849628011674453,0.46315533598641123
ORB+SIFT 0.25,0,0.4338643478260869,0.22058938213688162,131469,62368,40454,0.30770752040404964,0.6486339148281169,45.30452273848418,17.654836080187103,0.3896925740085129,31.0,111.0786361694336,36,44.63362816891562,0.9851914438335168,172500,351.7739130434783,193.06854204703143,0.6240864808267909,1.0222243117946632,0.4122233438033615,0.7964276776663293,1.9320295408749113,5.239356806547551,9.776630387333558,0.5199980224452464,2.446366002841894,0.06383253846914481,0.0022000296633213033,0.716632299737546,0.36652868346441925,0.7073177749972269,0.498811328304533,0.09492497074629129,0.3919481963596408,0.7395039352408114,0.5631150972505978,0.8198106620282675,0.5842990704777303
SIFT+SIFT 0.25,0,0.26274782608695657,0.1805097826316039,127612,37770,16227,0.12715888787888285,0.429626687847498,5.892780111104543,7.899547583805225,1.3405468106503864,1.7982441186904907,346.2698974609375,117967,7.571895368932142,1.2849444958354073,172322,141.10434782608695,124.31743198015266,0.5581531946803308,0.9604611636340324,0.4687917736999734,0.8424137062749504,1.7969890973686218,3.641702974641883,8.330669901400071,0.24070992789794787,1.4065186218944232,0.04202582829201015,0.0006778825414432736,0.3596574291559697,0.1726161735615521,0.37202281737721765,0.3365065366506131,0.044214370371167,0.17628452829863775,0.5917532894793702,0.364998266155313,0.6342869620930716,0.4602023989797043
AGAST+SIFT 0.5,0,0.35594434782608697,0.21444463446461332,134922,51167,41779,0.30965298468744906,0.8165223679324565,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,363.295652173913,213.51721135850806,0.534528116151695,1.0268829434636904,0.5176645704322336,0.9443365282421968,1.824224762868561,3.890032759668549,8.503606947068729,0.09835084611886355,0.8489792978820555,0.04475919420109396,0.0001436128198377175,0.8008769573236818,0.4281307381496466,0.8180195699731302,0.7943136885780657,0.14286535718524113,0.7899338619996622,0.9621203088519052,0.8867795940228695,0.960447610302218,0.6501737362120318
BRISK+SIFT 0.5,0,0.4065958186864015,0.19414725239875202,133780,58417,38953,0.2911720735535955,0.666809319205026,21.30717434550565,11.91891287599082,0.5593849603293312,8.399999618530273,72.0,126540,21.97575709217091,1.0313782923922188,172243,338.7217391304348,174.77182878286152,0.6139866671897697,1.017112849936408,0.44899502808242026,0.8836665347489647,1.9680987081815826,4.47380026909852,8.961865509626977,0.2098169588991862,1.3204516986600687,0.051779040215278814,0.0005391112366184889,0.8157598484125458,0.39721184431712103,0.815398478002361,0.7287132554436203,0.11885705813818796,0.6907701168914893,0.9535425695496802,0.7577717769648357,0.9328334569915654,0.6600799596614916
FAST+SIFT 0.5,0,0.3514086956521739,0.21460213928396704,134434,50515,41449,0.3083222994183019,0.8205285558744927,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,360.4260869565217,212.4313520162942,0.5283699485243676,1.0287910823761002,0.5047336974789529,0.94113472143383,1.8646163831236466,4.097936533912552,8.71335404422375,0.10198074742454583,0.8409976650159858,0.047934302334230926,9.650413761490024e-05,0.8021662834956288,0.42517064669254717,0.8155223596413483,0.7949242726445773,0.14100588642943337,0.7724596302965816,0.9607114486692446,0.8925923571360882,0.9654619411386195,0.6158394138524985
GFTT+SIFT 0.5,0,0.2716730434782609,0.2263036303275599,133837,39053,28746,0.21478365474420377,0.736076613832484,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,249.96521739130435,218.41193351832587,0.49601403366971675,1.0518493857008082,0.4946162020880477,0.9277061344711313,1.8756080584395987,4.049209112577239,8.559748219107645,0.1269394002643846,0.9408477011351022,0.045241599856541914,0.00017393724344256592,0.5706887493278091,0.30825599137864323,0.5989335054222187,0.6347787367872662,0.11080245028250306,0.6212632995539219,0.8536726513985401,0.7419055020473628,0.878087666312698,0.5481708598309221
ORB+SIFT 0.5,0,0.4338643478260869,0.22058938213688162,129510,62368,43815,0.3383136437340746,0.7025237301180093,45.10339510396828,17.571603042169325,0.3895849303952585,31.0,111.0786361694336,36,45.579407998833446,1.0105538151566618,172500,381.0,197.8475038574121,0.6330811774899798,1.0185379224843885,0.3814020984557875,0.7563643750033068,1.9831153999038242,6.096811057061231,10.609123577038002,0.5881090950587698,2.5905295653454785,0.07922940313489306,0.00280725778842862,0.8028751461325448,0.3918339826063036,0.7594991410065323,0.7352760449051765,0.10593655845187559,0.52720666862108,0.8919710611848889,0.6603267888225284,0.8790659887623483,0.5399658864033939
SIFT+SIFT 0.5,0,0.26274782608695657,0.1805097826316039,128114,37770,26114,0.20383408526780836,0.6913952872650252,5.895887186838614,8.114407115945665,1.3762826286872403,1.797132134437561,346.2698974609375,117040,7.377476561660194,1.25129201558146,172322,227.0782608695652,158.71221688414465,0.5317770420677377,0.9787803342738247,0.45914742097007943,0.9084275315237632,1.978509493975708,4.115849946141718,8.660238965768588,0.12499042659110056,0.938118078864418,0.04664595594548605,0.00019146817798881827,0.5628265220916981,0.2698958549971567,0.6558499709105594,0.47257074745952965,0.07182385914128847,0.514979571312937,0.8438095523573206,0.6577738278399661,0.8972365352306741,0.41969340300078234
AGAST+SIFT 1,0,0.35594434782608697,0.21444463446461332,131513,51167,44128,0.3355409731357356,0.8624308636425821,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,383.7217391304348,213.32867264127546,0.5310551462194036,1.0344762734511164,0.5008708829792501,0.9423244752377273,1.8813720406996899,4.664998897447401,9.533976942654094,0.1024746192893401,1.0967167215556923,0.05978116231855406,0.00047588832487309646,0.8333114044925185,0.4542750559509356,0.8350704875893821,0.8269988600357342,0.15691707708697356,0.7981092752411074,0.9685007643721605,0.9118848223803947,0.9786325843532798,0.5833328284084321
BRISK+SIFT 1,0,0.4065958186864015,0.19414725239875202,131550,58417,39735,0.30205245153933863,0.6801958334046596,21.145753281142767,11.845614037658112,0.560188794419621,8.399999618530273,72.0,124582,22.363206592565575,1.0575743647074753,172243,345.5217391304348,173.86718308380443,0.6168025254391516,1.018553638834193,0.41633072831501017,0.8609724506317907,2.0680012117201914,5.358175598631699,9.959089819240411,0.23661759154397885,1.4595189552830723,0.06755606233371342,0.0007550018875047187,0.8178775792346995,0.40585357502178343,0.8176418094819287,0.7576372848006057,0.1264122045096366,0.7189424129842865,0.9649976396686657,0.7972037254298195,0.9600537190527587,0.5893547125755624
FAST+SIFT 1,0,0.3514086956521739,0.21460213928396704,130824,50515,43474,0.332309056442243,0.860615658715233,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,378.03478260869565,211.43262594005984,0.5249038149538919,1.0351585468523614,0.47431093850804507,0.9261464369969384,1.952614544185195,4.970502354308078,9.784372312225878,0.10357915075677417,1.0195740703848848,0.0640020179783526,0.00039103832175553207,0.8341564947906143,0.4489711750528214,0.8241544696535392,0.8319788916378339,0.15488438554470502,0.7508009285750287,0.9685870295902869,0.9171512354369681,0.977659935890507,0.5089973075499861
GFTT+SIFT 1,0,0.2716730434782609,0.2263036303275599,134128,39053,32797,0.24452015984731004,0.8398074411696924,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,285.1913043478261,226.19083499874415,0.4698205427313733,1.0641566281813544,0.5062213012777215,0.9564523974400481,1.8893957939460992,4.018102111415961,8.58475683887753,0.06250571698630972,0.6724822052484579,0.04585917929142312,0.00012196237460743361,0.6824137431254915,0.34964471644663087,0.677554859169797,0.7782865260049736,0.12981565121451466,0.7200107256995294,0.9471642444369521,0.8832477211883141,0.9564027408675579,0.5732842191180754
ORB+SIFT 1,0,0.4338643478260869,0.22058938213688162,127106,62368,43249,0.34025931112614666,0.6934485633658286,44.730321702583055,17.40984533452268,0.38921797724332724,31.0,111.0786361694336,36,46.28269669282433,1.0347052051304972,172500,376.0782608695652,199.13932845147858,0.6390740813156934,1.0094699685684654,0.3559808622542307,0.7137534662546581,2.0050332530093065,6.621489150787531,11.142165353303364,0.6794607967814285,2.8697005954773354,0.09090837568643495,0.003699507503063655,0.7901295387391518,0.3878825975572575,0.7435917716823099,0.7064864688805672,0.10351477344765758,0.557431114998389,0.9225232960503867,0.7159070908024606,0.9172522972084769,0.4946625922862137
SIFT+SIFT 1,0,0.26274782608695657,0.1805097826316039,131735,37770,31056,0.235746005237788,0.8222398729150119,5.9015311042421,8.218057613883833,1.392529746725656,1.7977952361106873,346.2698974609375,121261,7.290045342155258,1.2352803388454694,172322,270.0521739130435,166.78936695741942,0.48236127677989304,0.9951379674239833,0.48595465478898187,0.9600757190096887,1.9756487761735433,4.1060690021634345,8.619329273134092,0.05525502318392581,0.5795541370893443,0.045811667362508066,3.219989696032973e-05,0.7293316709797921,0.32142003020453636,0.7781743548124279,0.7165528805331078,0.09167546235149182,0.7698092432243953,0.970106514077266,0.8076411361545448,0.9653427678625529,0.5692029412117715
AGAST+SIFT 2,0,0.35594434782608697,0.21444463446461332,126979,51167,42626,0.33569330361713356,0.8330760060195047,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,370.6608695652174,212.00840372829038,0.5350099050015442,1.0361610102134229,0.46300182044319765,0.892723332336713,1.9281205665286034,5.461887398703722,10.513397326971686,0.12262468915685262,1.2969113660518157,0.07628032981831641,0.0007507155257354667,0.7871266713224974,0.4475046104193923,0.768782002694383,0.7805677231586403,0.15714702784775902,0.6576030929717945,0.9717993659610824,0.9179194400550478,0.9769942952880623,0.40867907485411015
