combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_6,0,0.5205722615436468,0.18989261919677977,170801,137373,1699,6377,74707,54766,0.3986664046064365,0.7330772216793607,476.2260869565217,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5833935883594863,1.0480681274782568,1.0188773302765792,5.260764487927031,0.16795091845305482,0.02790941451376908,0.00016433553664682468,0.9073022069505912,0.7872818503165666,0.58139570422329,0.433369274214933,0.8917897456984344,0.7910833068695974,0.892697759113819,0.07318182210280967
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_7,0,0.5070432405401812,0.1907583043248484,169341,135994,3159,7756,72078,53761,0.39531891112843215,0.7458725269846556,467.4869565217391,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5826193733165523,1.061938484978069,1.018984339971555,5.015500683853699,0.13764624913971094,0.02673647366795594,0.0001116050668700359,0.9081032860233257,0.7919665794693521,0.5867866469749196,0.4326183504042347,0.8892550732271403,0.787995088436352,0.8933572703303709,0.06980949145066637
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_8,0,0.5055852557330512,0.19552056013260952,165707,132380,6793,11370,69937,52365,0.39556579543737724,0.7487452993408353,455.3478260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5890013823765033,1.0760773126335115,1.0188748146410156,4.912010877776099,0.12598109424233744,0.02547967970992597,3.819344982335529e-05,0.9100697950078712,0.7997199706896156,0.5939912028731156,0.42399934619213575,0.8854047726877042,0.7921487567933523,0.8861566007067919,0.06766913735664132
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_1,0,0.49712695652173916,0.20365360929208634,172422,138045,78,5705,71462,52748,0.3821072838567134,0.738126556771431,458.67826086956524,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5717262183250847,1.0326510474646151,1.0222286300987224,7.3081603824839725,0.23365814817623418,0.0447100583143178,0.00037916129521498444,0.9015952617214646,0.7843584597236734,0.5639285538073401,0.43517939461604743,0.9102206954411821,0.7899326610497416,0.8453190431562564,0.0499828880562779
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_2,0,0.5076869565217391,0.19542563425896778,172189,138475,311,5275,72980,54745,0.39534211951615816,0.7501370238421485,476.04347826086956,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5784270448841615,1.0320206698224776,1.021931851962995,6.4552229644340136,0.20469449264773038,0.03764578443762412,0.0002739976253539136,0.9084100177629566,0.7931826600119268,0.5760900769113404,0.45995569729707164,0.9148761934430235,0.8011941127296693,0.8802435494617967,0.04560703806483136
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_3,0,0.5160347826086957,0.19090535467174316,172013,138526,487,5224,74180,56498,0.4078512337034203,0.7616338635750877,491.2869565217391,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5874149555240326,1.0335101497872592,1.0216511047811925,5.94512943418564,0.19535204786010124,0.03321398149083926,0.0001592976742539559,0.9167087425435779,0.8071844213876227,0.5953797013712828,0.4690922361567548,0.9219481149161993,0.8205939373867911,0.8941759711758089,0.05658751802434436
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_4,0,0.5205982608695653,0.19041864266724595,171721,138201,779,5549,74836,57888,0.41886817027373174,0.7735314554492491,503.37391304347824,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5919013587461892,1.0454656255678227,1.0213171348175751,5.708041186387942,0.18642896627971256,0.031606138884667984,0.00020729684908789387,0.9214070683055003,0.8208805054508734,0.6099705139669389,0.47513794201766335,0.9244073143240834,0.8312180753437135,0.9003835633135374,0.05604753340757597
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_5,0,0.5215682829771554,0.19136223195912958,171428,137930,1072,5820,74937,59136,0.4287392155441166,0.7891428800192162,514.2260869565217,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5967652495558858,1.0536761488276711,1.0211381596153497,5.527303704777786,0.15017924783549783,0.030392227941709562,0.00015219155844155844,0.9342813653807228,0.8332749230760692,0.6234235414678768,0.47662148719745046,0.9331106936617491,0.8430315443506085,0.912792497223318,0.05424168533793696
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_6,0,0.5205722615436468,0.18989261919677977,170801,137578,1699,6172,74707,59452,0.43213304452746804,0.7958022675251315,516.9739130434782,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.601244261727694,1.0573670338872223,1.0209665034745279,5.332153396618645,0.1397261656462356,0.0285510764802512,0.00016820292000269124,0.9375467712318485,0.8452216964496514,0.6262545055329055,0.4734690695884815,0.9258602774454899,0.8521157180497888,0.922669546050479,0.04689174736066461
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_7,0,0.5070432405401812,0.1907583043248484,169341,136193,3159,7557,72078,57785,0.42428759187329745,0.8017009350980882,502.4782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5986777151654974,1.0739798442740358,1.0211410863900214,5.083741455140866,0.12138098122350091,0.027064533419485583,0.00012113870381586917,0.9333661530269504,0.8476508675375937,0.6263492229399742,0.4662535247477174,0.9199143731882254,0.8492835756776319,0.921253977317892,0.04302685596857267
SHI_TOMASI_SIFT_DOWN_24_6+SHI_TOMASI_SIFT_DOWN_8,0,0.5055852557330512,0.19552056013260952,165707,132574,6793,11176,69937,56097,0.42313726673405044,0.8021076111357365,487.8,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6048822201869825,1.0856171221431394,1.0209519460667655,4.960769079910088,0.11123589496764533,0.025804456379078855,7.130506087669573e-05,0.9322119987701676,0.849634593840326,0.6366776499893031,0.45715495539203715,0.9145027742307358,0.8491570634438218,0.9139959996021326,0.035375945599322195
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_1,0,0.49712695652173916,0.20365360929208634,172422,138083,78,5667,71462,53755,0.3892948444051766,0.7522179619937869,467.4347826086956,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5796646019712465,1.03331521352715,1.023206484119107,7.194564138959901,0.23136452423030415,0.04332901226074173,0.000427867175146498,0.9142317796962102,0.7948515623478103,0.5722634616956845,0.4434496513556377,0.9252245601464134,0.8030423733770528,0.8669825044978388,0.04875846373866685
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_2,0,0.5076869565217391,0.19542563425896778,172189,138601,311,5149,72980,55935,0.40356851682166794,0.7664428610578241,486.39130434782606,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.586734646070465,1.0355736183083701,1.0228556315177169,6.42223360581814,0.20184142308036113,0.03705600969689973,0.00028604630374541877,0.9206780994932772,0.803777510883327,0.589051649433805,0.4657229310059795,0.9282225576991746,0.8146168365584544,0.8904883209766855,0.03444926470639018
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_3,0,0.5160347826086957,0.19090535467174316,172013,138713,487,5037,74180,57801,0.4166949024244303,0.7791992450795363,502.61739130434785,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5967287791835455,1.0373660307237231,1.0224572342970641,5.9277140570818885,0.1950312278334285,0.03303223201862839,0.00017300738741544264,0.9268205259615607,0.8203207309184611,0.6102091056504937,0.47548785043399727,0.9317097016086641,0.8344070287057883,0.9067781712074044,0.04685234382685768
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_4,0,0.5205982608695653,0.19041864266724595,171721,138305,779,5445,74836,59140,0.42760565417013124,0.7902613715324176,514.2608695652174,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6011646310631997,1.0462506900374655,1.022122832074896,5.696157044213875,0.1700879269529929,0.03163298506923105,0.00018599932363882313,0.9318365037419278,0.8326829474338814,0.623430006274239,0.47981153350458894,0.9345695455413559,0.8441975598718785,0.9144803838779709,0.0453854767821564
