combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
BRISK+SIFT_SIGMA_2,0,0.44605874535250706,0.19090741262577113,245148,120589,76738,0.3130272325289213,0.6363598669862094,22.435000841666252,16.056272610702564,0.7156796081274434,8.399999618530273,144.0,232719,22.7022800995978,1.0119134944463724,328144,667.2869565217392,329.8320722986535,0.6374643148051996,1.0184033278398574,0.4226134070127967,0.8481747130527693,2.006975403473384,5.079449964919151,9.628582562925304,0.2764992572128541,1.667886454017082,0.061991123729339015,0.001185853162709479,0.8083487364437498,0.4112466402273169,0.8052937510193183,0.7438496239574433,0.12313099097642136,0.687140581355798,0.9668264555515123,0.7849497541139785,0.9503006707387118,0.5956516188029268
BRISK+BRIEF,0,0.4475992821949785,0.19094139628310522,246311,120681,59552,0.2417756413639667,0.4934662457221932,22.99678254463674,15.997764334312636,0.6956522854125783,8.399999618530273,144.0,234414,23.1320575738645,1.0058823458875255,327747,517.8434782608696,326.4802701623683,0.5890957225031094,1.0037559438514776,0.13566358755209146,0.329001142825815,2.4251248899008124,4.737332072055247,8.917381238910977,0.43143807092960773,2.143182325808157,0.05335531096865345,0.0018135411069317572,0.6179865525392131,0.3328362857472299,0.6687070015545059,0.5017443047744288,0.09033068506628082,0.44316802995225946,0.8294201465019159,0.6280518243680618,0.8466590039745702,0.4626666281639468
BRISK+DAISY,0,0.44605874535250706,0.19090741262577113,236167,120589,72017,0.3049409951432673,0.59721035915382,22.55319881191671,16.362671180120156,0.7255144299740935,8.399999618530273,144.0,224194,22.773400140788258,1.009763640657271,328144,626.2347826086957,352.19523564006573,0.6032541337759257,1.0064752501662297,0.020251819859484783,0.020486519792279376,1.0115890786320951,4.868178026565947,9.577890369829081,0.3197578349556355,1.823892604068713,0.0611982199037122,0.001333018592832248,0.7585547631876006,0.3978662748950737,0.7661951537176683,0.695777470861064,0.10820686223402938,0.5426801218322845,0.9456162821842203,0.7658073406604369,0.9367524815949118,0.6345199152060336
BRISK+FREAK,0,0.43985307636723153,0.19251991521172343,245082,116697,76723,0.3130503260133343,0.6574547760439429,20.283550509556957,11.764717029129685,0.5800127065321492,8.399999618530273,144.0,232624,21.38948789293661,1.0545238558140289,321977,667.1565217391304,358.83278390539095,0.5991152460381117,1.020400377689426,0.3488651851535171,0.7372772492348809,2.113358628521342,3.882255734815286,8.127883508307946,0.22152418440363386,1.334791667280061,0.040855713597897844,0.0005474238494323736,0.8155224301486438,0.42359908905939664,0.8223082686282427,0.731594744072769,0.12486433467448176,0.6839741024599668,0.9531894742067369,0.7649882003476054,0.9397370812066485,0.5982398490857596
BRISK+LATCH,0,0.4475592300177557,0.19085812438034483,259409,120701,56397,0.21740571838293968,0.4672455074937242,22.98600525788723,15.678494675912207,0.6820887100655482,8.399999618530273,144.0,247063,23.37173422128171,1.0167810352023705,327800,490.4086956521739,318.83633243547916,0.6602115984166574,0.9979879625027631,0.16572655142550471,0.4911746509907258,2.9637655931766154,3.339529468908172,6.851888215580034,0.2810255864673653,1.4061097489648493,0.026976704740390656,0.0006028689469298013,0.715236439915508,0.30509406528037114,0.7484482857883351,0.6836742787738023,0.08566233479626627,0.7415844939556904,0.8920890296950653,0.6418319569397604,0.9051267399641684,0.8583382054386614
BRISK+LUCID,0,0.44605874535250706,0.19090741262577113,208816,120589,4566,0.02186614052563022,0.037864150129779665,23.160123301348406,15.259386249915295,0.658864637781392,8.399999618530273,144.0,200431,27.04034862766859,1.1675390616808277,328144,39.70434782608696,33.507682159545205,0.5103945878849565,1.0223821146106256,0.2555000587508904,0.46396424908640777,1.8159066238758386,4.784374760554747,9.753096396952827,1.1180464301357862,4.158104377431256,0.06290705693050341,0.00788436268068331,0.07719921111070957,0.04939313154162016,0.06927095189179266,0.019752616846533642,0.00903008857412673,0.006798477142685951,0.14636069438469337,0.11213617378384552,0.21351785523800443,0.41250236543981705
FAST+BRISK,0,0.37583368665061,0.2137863925843143,263425,106310,57244,0.21730663376672676,0.5384629856081272,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,337133,497.7739130434783,352.1583650888892,0.6093376649791115,1.007146017988762,0.32564090995052686,0.7819021393628574,2.401117658962592,3.872980924361773,8.095617707569488,0.18360002795052757,1.2966631795493682,0.040633956534117874,0.00041925791349311717,0.6728792066506792,0.3081258742857801,0.7127811100260629,0.618482754133344,0.082517135126399,0.6967029569360337,0.9063721848960087,0.6679443078846147,0.907211071034805,0.7028918661583408
FAST+ORB,0,0.37786986509511916,0.21356406103801462,261486,106611,76068,0.2909065877331865,0.7135098629597321,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336286,661.4608695652174,409.58734879741587,0.561555662879282,1.0256987863739198,0.22149880162481517,0.543201804014133,2.452391615798595,4.2603734043122765,8.525023833608577,0.2038307829836462,1.4983497070216003,0.04619750196951271,0.0008282063416942735,0.6746304483080175,0.40714373132810194,0.7841439418226697,0.6049723769608044,0.12135862656484431,0.7687677330560221,0.8997887543168958,0.8044797238404408,0.9362122945506492,0.5608796436233283
FAST+SIFT,0,0.3751469662086149,0.21367025749175464,250320,106210,89243,0.35651565995525725,0.8402504472271914,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,337560,776.0260869565218,416.05071724426904,0.5576560335692008,1.0402623386067564,0.48052875162794884,0.9096727800618158,1.893066287875597,4.817078139980825,9.681295862494213,0.13104669273780575,1.2386906858640558,0.06180488974113135,0.0007395538025391348,0.8307252414771225,0.47348938291609693,0.8218905171881713,0.8167291024103565,0.15208617403282834,0.7316055208705825,0.9700923288302765,0.9169179327220065,0.9722720353154523,0.5059035624754487
FAST+SIFT_SIGMA_2,0,0.3751469662086149,0.21367025749175464,252400,106210,88622,0.3511172741679873,0.8344035401562941,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,337560,770.6260869565217,414.8900212758235,0.5546003998731567,1.0403749985574438,0.4850160121285761,0.9114038459497649,1.8791211489078732,4.580935023771791,9.407241002433711,0.12425808489991198,1.127281800098501,0.05745245641838352,0.0004852068335176367,0.8290663314509954,0.4674926254162189,0.8193143276700854,0.8160972326471788,0.1516662983164569,0.724496735296431,0.9711392103087269,0.9130632580529513,0.9707630901114133,0.515637550883139
