trial,GFTT_qualityLevel,GFTT_minDistance,GFTT_blockSize,GFTT_k,value
529,0.004139304703025218,9.299552396291375,9,0.154321359118391,0.7025557967705771
533,0.048910691932718076,5.4436399952766825,10,0.3321642422185356,0.7317792624925439
532,0.013745541982273145,9.111669213261873,7,0.07230849661839164,0.6989928864712607
534,0.01557333031760793,4.073044777275141,9,0.07260641335417597,0.7303624137096323
535,0.02143412400874725,0.2463609442587195,10,0.2314902234596735,0.7449439759729324
541,0.08306409288438588,5.998117254874437,10,0.28785567742592283,0.7414831863537177
536,0.03419556800045251,3.0593227790209587,10,0.028161582251173725,0.7416662240515555
537,0.00853774445372527,4.6102609827175,8,0.15981829847233392,0.7160468000986709
539,0.0018564688124088641,2.6885029644931477,9,0.09209110562844212,0.7392871108685546
542,0.033467559757206555,1.0343262113315315,8,0.17480187127527136,0.7363518666006124
544,0.06617309731051665,1.9053903020391738,8,0.07073887433068322,0.7403831020013545
545,0.010025627388787125,0.38463995396307243,10,0.16974504645626767,0.7452895755063701
547,0.00205737989465319,5.660278268054937,10,0.312825107902182,0.7175923973010033
550,0.03840725493097438,1.6819223294271377,10,0.11301334345425795,0.7470270635768534
551,0.011848747161140254,2.973305038567592,8,0.08577933038194187,0.7295938274145018
552,0.03840725493097438,1.6819223294271377,10,0.11301334345425795,0.7470270635768534
553,0.03091644979352598,1.2320136317923083,8,0.1640462789865852,0.7358178274737353
