combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_3,0,0.503631304347826,0.19654873424441402,172404,139327,96,4423,72397,50007,0.35891822834052267,0.6907330414243684,434.8434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5686295849699564,1.0247408470506192,1.0250534514158187,5.967156401846017,0.181854540364349,0.03231965089322242,9.998600195972564e-05,0.887696526734711,0.7335095170113441,0.5457595809760345,0.4050068634869197,0.8959674145456863,0.7514434283868613,0.9083278478876486,0.06300739931384701
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_4,0,0.5100591304347826,0.19305100920680418,172239,139280,261,4470,73321,51052,0.3665422171165997,0.696280738124139,443.9304347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5735957183250043,1.0207540610867432,1.0245931684895697,5.730040206777714,0.19466426388780067,0.030636128661688685,0.00023505445428190864,0.8942231814705137,0.7456570788611605,0.5516609844378718,0.4191047393798287,0.9015639453197076,0.7627656241321673,0.9086676794603769,0.05834371844731157
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_5,0,0.5133773913043478,0.191225526339005,172019,139261,481,4489,73798,51651,0.3708935021290957,0.6998970161793002,449.1391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5781636721520814,1.0178700642996414,1.0243453616507356,5.572636990973783,0.18739230605409382,0.029362132973337833,0.00017424638438752395,0.8964128754561197,0.7505004234079959,0.5588619681796002,0.4228703251747069,0.9032240089955084,0.7701959592252648,0.9127335176055434,0.06782593852877226
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_6,0,0.5158608695652174,0.18964668692100428,172051,139249,449,4501,74155,52271,0.3753779201286903,0.7048884094127166,454.5304347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5823058151949764,1.0193362582295804,1.0240962641062554,5.537203139699387,0.19569168372520135,0.029594467464757378,0.00015304853551682576,0.8949975850309292,0.7484022593425517,0.566887240415422,0.4229024150445259,0.901514252771988,0.7688447308485103,0.9140275296473773,0.07273504939432848
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_1,0,0.4876800000000001,0.20501254731484544,172449,137484,51,6266,70104,46978,0.34169794303337114,0.6701186808170718,408.504347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5580119244467152,1.0231718870587239,1.0197187966430965,7.550005818858922,0.2574396526033462,0.046798172878298565,0.0004044446336583081,0.8629256199648067,0.7155236399202688,0.5221984652138782,0.38376776969966564,0.8647737973019772,0.7156761443888711,0.7957141374537261,0.07289277729508473
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_2,0,0.4985252173913044,0.2018655143550337,172429,137960,71,5790,71663,48249,0.34973180632067263,0.6732763071599012,419.55652173913046,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.558153696114889,1.025507803029713,1.0199094006647733,6.98622064366483,0.24703102654977305,0.04202667439837634,0.00037306472673008767,0.866701634008684,0.7223974000352147,0.5309417575978741,0.3993114930944166,0.8688830127015142,0.7228627524215315,0.8251504647352865,0.0794620768632804
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_3,0,0.503631304347826,0.19654873424441402,172404,138148,96,5602,72397,49370,0.3573703564293367,0.68193433429562,429.30434782608694,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5592051139018378,1.0239217003132102,1.0198164830138146,6.586508671859166,0.2367024508811019,0.03843703853837913,0.00036459388292485315,0.8700470205046577,0.7261006317680179,0.5343112676478123,0.4057688384353602,0.8689332900784043,0.7288189397732965,0.8255545799695055,0.0678565270689371
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_4,0,0.5100591304347826,0.19305100920680418,172239,138360,261,5390,73321,50187,0.3627276669557676,0.6844832994640008,436.4086956521739,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5608627152850156,1.0203807419303823,1.0197434917674555,6.300050592656837,0.23047801223424394,0.035935241399248335,0.000338733138063642,0.8776926475146184,0.7371328099479878,0.5357504416541664,0.4171652314437618,0.8730434954602373,0.7443096887881457,0.8465939519100734,0.06732561820697044
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_5,0,0.5133773913043478,0.191225526339005,172019,138425,481,5325,73798,50608,0.3655986996568539,0.6857638418385322,440.0695652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5640332107272278,1.0182058758570685,1.0196628173963118,6.077254831135995,0.2382429655390452,0.03423514538558786,0.0002568763831805248,0.8786071947274408,0.7395361421831682,0.5443564678953855,0.4161619302854133,0.8724988480790257,0.7502359679297155,0.8559792512066475,0.07478332942237728
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_6,0,0.5158608695652174,0.18964668692100428,172051,138402,449,5348,74155,51088,0.3691276137628069,0.6889353381430787,444.24347826086955,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5675347127723814,1.0197569415438836,1.0196009521413392,6.012080750278175,0.23269652364547447,0.034132454733313104,0.0002936110241152521,0.8797632067118065,0.7356508618373842,0.5537044482911169,0.41772622566485246,0.8744266198240903,0.7488999318962588,0.8629769564996788,0.07498385950893603
