combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
FAST+ORB 6,0,0.4401460869565218,0.1914531511712036,136369,63271,41431,0.3038153832615917,0.654818163139511,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,360.2695652173913,208.79764790192482,0.5628143852604952,1.0219863165274727,0.2439513881199715,0.5776632574377889,2.367944129728432,4.221655948199371,8.465855518505759,0.24117206922352827,1.6175300262977244,0.04493689914863349,0.0010137336776809636,0.7100305392725569,0.42111979484791834,0.8027130951563685,0.6207642656491377,0.11701842230807889,0.7499341892580745,0.8682799277280783,0.748124985266728,0.9121678528710161,0.6020960379527873,0.03483484722321096
FAST+SIFT 6,0,0.437384347826087,0.19536401724286465,130824,62874,50798,0.3882926680119856,0.8079333269714031,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,441.7217391304348,218.42175189601252,0.5790812445554427,1.0343260467232724,0.47431093850804507,0.8937866174838831,1.8843896375135423,4.970502354308078,9.784372312225878,0.19418087326272687,1.4907394222607835,0.0640020179783526,0.0009055474624985236,0.8612899632762007,0.503165098120204,0.8664797738547633,0.8370438160242035,0.15601874860328457,0.7553449140837432,0.9592793474108289,0.8850253217665823,0.9601726256775133,0.5621228725725118,0.03658610208408362
FAST+BRIEF 6,0,0.43994434782608693,0.19169975717990761,135202,63242,44187,0.32682208843064453,0.6986970684039088,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,384.23478260869564,207.7662704531133,0.5373952892146672,1.02342154702258,0.2586517833990546,0.5727418480380562,2.2143355847441244,4.0306874158666295,8.364811535528322,0.20567135130241926,1.3847242383162095,0.043949054008076804,0.0007015638083599249,0.7723471011298267,0.4437343119734584,0.8217186809510914,0.7100954725635936,0.1259251195172656,0.7317798936730984,0.9081237573451729,0.7876162894998656,0.9279135567845959,0.6410528439715815,0.03952853007928753
GFTT+BRISK 6,0,0.44049391304347824,0.2095842166671728,137438,63321,31842,0.23168264963110638,0.5028663476571753,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,276.88695652173914,199.4733834360687,0.5933220553877951,1.005961376627752,0.356520933457237,0.8107573599776867,2.2740806608903745,3.7795806108936394,7.985363022853082,0.20670812134916147,1.4601832558095036,0.039137647521064044,0.0008165316248979335,0.7134360837719165,0.31821188408474693,0.7365193861032672,0.6611125625944291,0.07562362323959866,0.697082107805056,0.8735027413318524,0.5906708035638484,0.8716424809298738,0.7370838623899721,0.004964520080501018
GFTT+ORB 6,0,0.4420382608695652,0.20761527613336153,135491,63543,42577,0.3142422743946092,0.6700502022252648,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172453,370.23478260869564,222.62369616578994,0.558947473682868,1.0347653139468813,0.24499462589046211,0.572794463541247,2.337987869976157,4.266512166859791,8.55593062961064,0.23801583014303498,1.5412526393703374,0.04660826180336701,0.0008925006458886253,0.7181583523376086,0.4174188015175978,0.8044703690681201,0.6363205370165611,0.11070792702951589,0.7446460265540304,0.8612724421127864,0.7475006047824179,0.9099666482501156,0.5975978418694162,0.005538255098560125
GFTT+SIFT 6,0,0.4409947826086957,0.21092019914546223,134128,63393,46269,0.34496152928545865,0.729875538308646,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,402.3391304347826,230.30372712936853,0.5638729267649043,1.0517370593358137,0.5062213012777215,0.9157384899081127,1.8089687012315652,4.018102111415961,8.58475683887753,0.17785126110354665,1.27947926650674,0.04585917929142312,0.000561931314703149,0.8056024931632421,0.4566419875028808,0.8201823547230003,0.7770212586831341,0.12524512386690348,0.7266995715194582,0.9179644164888493,0.7909127888667205,0.9167206423908547,0.636940624312572,0.04944649862076641
GFTT+BRIEF 6,0,0.44162782608695655,0.20776232388406923,134256,63484,45227,0.3368713502562269,0.7124157267973033,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172481,393.2782608695652,224.63348110145566,0.5341801673739962,1.0373979012411505,0.2548026269086793,0.5572055857449761,2.186812563532469,4.124605231795972,8.497375319054381,0.22132796780684105,1.4066929133258965,0.045644142533667026,0.0006190992106485065,0.7783957583896078,0.44095928378747123,0.8185360747520702,0.727097315646501,0.12136809493953817,0.7216119369638746,0.9029220016080535,0.7975179953042092,0.9228937650334745,0.6307815537430451,0.023112184288072723
ORB+BRISK 6,0,0.40644869565217395,0.21492411698903421,135232,58427,38091,0.2816714978703265,0.6519417392643811,45.25326004538331,15.109871107272998,0.3338957478890958,31.0,111.0786361694336,36,45.84295147748622,1.0130309160381268,172139,331.2260869565217,185.17639350299228,0.5456157385074094,0.9889259750283774,0.3202436732362273,0.7265273230572006,2.2686703400422172,4.4073518102224325,8.538187101611305,0.34491087133443593,1.9285398605856017,0.04654963322290582,0.0017064398414323593,0.8486584639919137,0.34521248538971405,0.7901242606786881,0.8086687020963896,0.09267424805643004,0.6954675800040099,0.9494831922191637,0.722063424541671,0.9429132564702666,0.6019491260211869,0.03373177522362506
ORB+ORB 6,0,0.4000904347826087,0.2171011357084479,137170,57513,36143,0.2634905591601662,0.6284318328030184,45.88200185672443,15.87095310997902,0.345908035127569,31.0,111.0786361694336,36,47.773731090470825,1.041230311607887,172500,314.2869565217391,182.3656510953554,0.587266895228641,0.9674934567932122,0.21490072042046954,0.5279671358710378,2.4567955604710403,3.69039148501859,7.662176376522646,0.3118999529646128,1.6700144065359184,0.035102427644528686,0.0010790471183908365,0.7980662425634568,0.3223955257708347,0.8026022702066253,0.7267253299519232,0.08392706002508038,0.7160576662961731,0.8900611262869874,0.618760928945063,0.9221946623222165,0.7514317514426478,0.013709077313021812
ORB+SIFT 6,0,0.4000904347826087,0.2171011357084479,127106,57513,33853,0.2663367582962252,0.5886147479700242,44.730321702583055,17.40984533452268,0.38921797724332724,31.0,111.0786361694336,36,44.71935884565123,0.9997549121822839,172500,294.37391304347824,171.6867451200164,0.591204425734683,0.9879379201518579,0.3559808622542307,0.7600696234549266,2.1351418125171797,6.621489150787531,11.142165353303364,0.4949930582223141,2.408533562330952,0.09090837568643495,0.002629013676779015,0.7075123057561276,0.31720055213548143,0.654983019441341,0.6531465048064802,0.08185133167054434,0.5104582483258672,0.9265834659587726,0.7211363171605538,0.9101510707430998,0.4653172289139564,0.09532064565403624
ORB+BRIEF 6,0,0.4000904347826087,0.2171011357084479,130461,57513,43893,0.33644537447972955,0.7631839757967763,45.951527782634955,16.146447479973148,0.35137999233346223,31.0,111.0786361694336,36,46.86273677047136,1.0198297865556658,172500,381.67826086956524,209.89287320693475,0.522026975832436,0.9940527551800565,0.1501518892462389,0.3069850692397676,2.0444968809971678,5.652639486129955,9.86644539462868,0.6920237851137995,2.2476215733121894,0.06766773211917738,0.0017314833800378192,0.7894077393471725,0.39457785688424973,0.7516645858680124,0.7573227940135104,0.11014101858238252,0.5145951509893625,0.8846941930426636,0.7709434802965259,0.895553592433393,0.5379600598102436,-0.027223351597466392
SIFT+BRISK 6,0,0.3629426086956522,0.1731079236429613,131824,52173,28541,0.21650837480276733,0.5470454066279493,5.683779451317858,7.375689111979805,1.297673348368515,1.7983053922653198,197.4391553401947,116039,6.264270316044152,1.1021311382150305,172278,248.18260869565216,157.9837406388334,0.5292904847186714,0.9833936859111191,0.2603926376404609,0.6231485945080059,2.3931114187968054,4.760263684913218,9.003521942589666,0.26814056970673766,1.8346271679121575,0.05305558927054254,0.0014014925896079324,0.7502744444410958,0.29824218280083453,0.6745420090301676,0.6831050065656784,0.07394422440332263,0.4791575550516806,0.8961795632095537,0.6232190110849546,0.8739869274146563,0.5077280670277126,0.016879643963397382
SIFT+SIFT 6,0,0.3612382608695652,0.17359486246786307,131735,51928,36129,0.27425513341177366,0.6957518101987367,5.9015311042421,8.218057613883833,1.392529746725656,1.7977952361106873,346.2698974609375,121261,6.183253679730454,1.0477372008233334,172322,314.16521739130434,167.1149008751702,0.5090289940310901,1.0022024859393175,0.48595465478898187,0.9454549725211395,1.9455621284905449,4.1060690021634345,8.619329273134092,0.10138669766669435,0.9859600146000761,0.045811667362508066,0.0003321431536992444,0.7975339201461008,0.36234161604765114,0.8439428883597454,0.7311708758126045,0.08578423214977561,0.7728592521850361,0.9466286203438353,0.716828580863507,0.935387872840365,0.584951692588264,0.02974551944271426
SIFT+BRIEF 6,0,0.3644656466703357,0.17203499872316264,132323,52361,37420,0.28279286291876693,0.7146540364011382,5.995601297000539,8.042577516846556,1.341412999038157,1.796990156173706,239.13036346435547,116857,5.603880454939932,0.9346652949960873,172168,325.39130434782606,178.99413134184152,0.5148638553410276,1.004856766398794,0.19296309709889728,0.45474307323838087,2.356632330612502,4.777287395237411,8.98379003984971,0.2556654195617317,1.5501680822216584,0.0536641400210092,0.000774986638161411,0.7621270500606602,0.37307561260392225,0.7780178778642776,0.7147325149519432,0.11567854006260309,0.614869524168383,0.8924253616781381,0.7707171206575596,0.9099743078910371,0.5921443831665554,0.003122737246363512
SIFT SIG 4.8+BRISK 6,0,0.36388821984841696,0.17220304340729323,122287,49335,32020,0.2618430413698921,0.6490321272929969,12.465439903519409,9.993387585059487,0.801687518644089,5.399348497390747,442.14707946777344,109866,12.57325744497858,1.0086493170151767,161824,278.4347826086956,143.80525058049153,0.5902578754224603,1.019979209751263,0.2726624284494998,0.6311487020038968,2.314762270669033,4.166616238847956,8.198852236769985,0.222735790131168,1.6126205133878804,0.04111639013141217,0.0011242973141786384,0.8007968253409062,0.34851551899541566,0.7790439241607768,0.7112711017540038,0.0972119811516786,0.5841473377217701,0.9266957872696682,0.6731006369812919,0.9295365631911657,0.5779632535976994,0.07675285144327516
SIFT SIG 4.8+SIFT SIG 4.8 6,0,0.36086853504189204,0.17135826651260305,125888,49421,41237,0.32756895017793597,0.8344023795552498,13.338052699129307,12.565014776751354,0.94204266995973,5.4032816886901855,442.14707946777344,116207,12.604465854079189,0.9450004538445101,163288,358.5826086956522,152.25356325429462,0.49659854126447917,1.033294721228449,0.5328012802328717,0.9593363125438984,1.800551815724994,3.4194363243518047,7.747949223557871,0.05844266071731697,0.6330754828285386,0.03584932638535841,9.700026675073356e-05,0.8883192383501672,0.4288505165091438,0.902041591592759,0.8363442916691435,0.1204114449061695,0.8440856276339389,0.9843139557227182,0.8434625595184931,0.9664195323500433,0.6269360751118542,0.033264417452698994
SIFT SIG 4.8+BRIEF 6,0,0.36183750266283693,0.17111789611838363,123685,48865,35702,0.2886526256215386,0.730625191855111,13.439683497994421,12.261682472273455,0.9123490500429747,5.3972556591033936,271.7062225341797,111675,12.07710056360092,0.8986149536485114,161442,310.45217391304345,162.08512221391632,0.5035699448422705,1.0192148199181472,0.21239334105984753,0.47617029846986875,2.2419266823233173,4.1070218700731695,8.282885240593872,0.2099882359531679,1.3905125825194653,0.04251930306827829,0.0006442216122346087,0.7731116835996785,0.38801843048698004,0.7664632459391306,0.7349565033520649,0.1191117764908807,0.5934296480202461,0.8957581572973206,0.7454988957847425,0.9159315714156249,0.5366987202838343,0.045223198615414927
